blockNumber,transactionHash,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,direction,price
65901775,0a371057206f075191821f1cda18e88365f3b16540671134780e65770d90bc11,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0xde134396b6f644d7a205db0135128632c8f38dd5,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,180.0,4.14,0,buy,0.023
65901775,a6d89a71ed6886e0e20fc9484fa8cfb595ef57d354e3a05410471250955a4d43,00f7f8ba701534c8ee819549fc9813efd4dec390b161c1ea5083395d59ad1850,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x9891bc020a506786b370ea02558b4730e21ad78d,0,19608110101567761630477902252288975710787697329439392166119306208272177828119,13.355623,1027.355615,0,sell,0.013000000004866865
65901775,72a8d7487aa810ad12547c52e5884b2f884ef2e0c1ef991f7a90189d46920cc5,8edb4f587c511ae30d066854f7fed1d2d6bbe9ffcab461a3a01b40f7e4e68958,0xb4f2f0c858566fef705edf8efc1a5e9fba307862,0x71dfea213583ca5d506ac51b136268833fe72a74,0,107618163744247214337048907908877578009778058453499449832423049771355754531578,0.416693,52.086625,0,sell,0.008
65901776,57b725a7badab0ff170df0904fa580eb3f4857cd4eb03a1036a3e3e5cf118d2d,21680e90d35c1d370a61d62f811a20441ce528b17b7fa835952951f256ae890c,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xa31a216164fc8b87b1bc379b026be40e153a18da,0,85326261489999178731044704275465030516392207588267249935815331821607609982183,0.225,45.0,0,sell,0.005
65901776,9d30e0530f0f73f5080cd3b6adc4cfb95d096c6658c1c02c35e34a5b1ec0e0f3,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0xf4f152d6b54190089abe403066786cafe252a2b0,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.72728,123.967272,0,sell,0.022000000129066322
65901776,482dcb823ddfd760736c5d704e433794f98ac79202d5f63311505aeab2ba9a7e,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x9ad067d2c2d92dcbf04cfe101d5fd91ffc8d13ae,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.601308,118.241272,0,sell,0.02200000013531654
65901776,a3ece44cf437c3e0072717a10be5ccb974ce9e538a3c8eb20ad2f2b1f91b999e,a40aa35067da96cd4008494354d19888149896c907e73320825b2f0be9e2ab5b,0x07e78f5f58f8fa839f298cfe3fefd258883aa343,0x4187ee897bb40ad3f7c164e83f1b2c262915447f,0,102005393153954001616156555364526298244258903553193640605945603006929523666032,0.424441,60.634428,0,sell,0.007000000065969123
65901776,3c1f84a61d069f274929e31df228770c8717696a8e47efc16896fd1482e32970,28d85a07a1a4acc6496c543bb09ea1579673114e021dfa4c1d2b897c2435e645,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x6262a9cf4d4477a6049e615654a18f381995d3fc,28179090282093807467382718742019031223670663540080991208934067870223690983973,0,56.5,0.2825,0,buy,0.004999999999999999
65901776,1f78d5515d4c43ce3ca62ac6dc2dd994afc9a1c60f53e0760f17f1a14aeea1b6,e747b4dd594accfd64bac57dce924234119cc2b738e241cf5a2fba9ce268ab09,0x463e797dccfe0fd56839bc855f1e94b3f6ef664e,0x27bf8f9fc1bd4030a64c55a61609531187084b4d,0,26438958968580962785252726211794859871906612281484106917466419537752712291412,0.013393,13.393,0,sell,0.001
65901776,3c9cd3c8935349e5fefe2faa0d2294c881b180afc019edc8e033f2bdc615b113,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x0a53a12e42e2e2b3b711e940223897f9e0ac370c,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.728179,124.008136,0,sell,0.022000000064511898
65901776,d6689217ece5dcea14937c0f108c8291faa2bce045066c7728a4bdd483a7bc6d,c8a31e1c4e9196c63d74a44f639bd0e48d63c281d802e654f406896d6b5a08d4,0x07e78f5f58f8fa839f298cfe3fefd258883aa343,0x4628603da016d6e987633e56bff4171bee9cfc71,0,74808598649087154479962525915198898970439765661905419246136442620490456818907,9.507887,1584.647833,0,sell,0.00600000000126211
65901777,ba1285f9709db595edcd93144b4e928fd5af06c828b1fce30cd36dd9d4d843b2,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x8f68053470ebca423c9c7ddb138edcee6fc3d8ca,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.733128,124.23309,0,sell,0.0220000001609877
65901777,22b4e90d741c8a4cacf6620d0c0b1c811282ffba0e2a6c0fc2b33b89a124f085,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0xec57218e32beeddb146db87ea8acc4ea69c33af3,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.59231,117.832272,0,sell,0.022000000135786228
65901777,b7cc67e1c78b5a7bb4a88e3b3661d986d61d288033e5406a1cba479bce8154e6,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x89437cd0d324a6fac054630f27f4e8d1bb6a3f54,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,116.0,2.668,0,buy,0.023
65901777,0ab638f3dd9c1840a688d8e259b6597a171d7b173d7b3a32b40fc2ba01ceeeac,3fa8aa02738eb4c26567080e33de9a079644c5644d1e34888900569bd1354eaf,0x24c5f415796969669e5d49883c2a7ccd224b99b1,0x609e66a4809f60edb8bad9b5942aacb335c1e4ff,65863169401172649948631080050404832208468869634105407152197172721387335847177,0,22.0,21.912,0,buy,0.996
65901777,c73a6fef7dcc9ee0764a42cd2ab6630eb1d2f718cd8e3e383e1287a448bfaae0,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x171eaeeaafa2052aef7530856f3f4440cd46d86e,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,0.266564,12.116545,0,sell,0.022000000825317778
65901777,d76df82857e0caa43107703f1db33f08ac25b2a11d367324a55b3049e2426d8a,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x3a3b6e858bab36d93a583fbb83d938fbbf3bf871,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,1020.03,23.46069,0,buy,0.023
65901777,df9b0e672ee4724b4a8fefc7598208f32a2e881cc07326bc33e1eb61aaeaeee9,944b3b2eb59b90fa58ccb2b565c48f2e401420caafee1323bb751a28f7b40a4a,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0x46341b54c4050140db32876395917043f7936a55,0,28179090282093807467382718742019031223670663540080991208934067870223690983973,0.053975,13.49375,0,sell,0.004
65901777,35ba4c7f73e75f4f1ab9b1d42a1e612ef215e44a476cf449ce57b0a32e6b59af,45f6ffdd6f767a0e72294ab31a8599de56dcba1024d3d4c2eb2cef229bde4bb6,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0x55808aab27bc61fb5ae10d7166073298d2842032,0,17148991929546304218678959738430213065524880357303658607403556776126482126118,0.215786,14.385733,0,sell,0.015000000347566579
65901777,ed1aa551beb6bb1b13a135fd4cf029c3b34c9aab8a3d6fca523d89c928e32c3f,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x20c5f23301dd4560558111dc13fced9f960b1c21,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,3.96,180.0,0,sell,0.022
65901777,e93db029be0c4aff7c2484e09c065fd61794d1f84a528e67e5ef2469e445033c,891314b15f5e8475ebb91d5bd17addee9cfd9992402eb29eb6042106b65ad7b2,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0x94d3d71c2a987816008b188f77b6954f5ae4f4ad,0,20832933656054158835732321660966223238114947766668813575333655613524039271955,0.174794,58.264666,0,sell,0.0030000000343261214
65901777,5ae145d16ad20a6a9933bdd1f3dca8481aacbb391427973282d0a77a82599926,8714667b3d0ba934df1e9048a6f96cb802d72493005e53b360a2134342085414,0x8eb6fcb3db94a23f8db8597966e6a5937e2d6095,0x9de9c70e93ea7a065e5f63ed6257849b0f05709b,55432834365715440554672810958946349841611718977445116247615876555338080760100,0,547.29,4.92561,0,buy,0.009000000000000001
65901777,5ae145d16ad20a6a9933bdd1f3dca8481aacbb391427973282d0a77a82599926,cef82de01f84997c919202446511ad59f9892c6d05e6a8b4ce3f94ab4420ac1a,0x959f35d398dd7e1fa33ef986d776472d7256851b,0x9de9c70e93ea7a065e5f63ed6257849b0f05709b,55432834365715440554672810958946349841611718977445116247615876555338080760100,0,10327.154444,92.944389,0,buy,0.008999999903555234
65901777,910b9f030041e952c391d5003edbb6c0e8e1b68fd956f286b5a29a155c5180b7,bfe1c70b4492c8b9295cb1f6060d84748eb5f6cd4d154bf7439e3be9ae5f679e,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0x539fd1cf5c8d79877b7ad24acc975f58a92c2caf,91750935525982151067186129879057987064087237051775658668471280128872114293496,0,44.35,0.2661,0,buy,0.006
65901777,2388b840fbb10fd8d53fb2ca3d3271a8eabb11293ac230c06fd3e7c7bb3268fc,d44a34fd8d3ca17bdf2c57d63c730c72c8f6f3b49cba2ab8fb51e61bed952081,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,0xa924b42a436c32b67ef4ebc3172748e566415a44,0,64025122194709551403000060778924878162564146864031908423454215434700120703789,100.495,101.0,0,sell,0.995
65901777,2388b840fbb10fd8d53fb2ca3d3271a8eabb11293ac230c06fd3e7c7bb3268fc,e413200dd16c2374b0baed542f7310c3b84a7faf332f691c1c54d5270f652372,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,0xa924b42a436c32b67ef4ebc3172748e566415a44,10896561144993108207374508713973738725271266359064477954032798822157745337230,0,49.02,0.2451,0,buy,0.005
65901777,21db1383722bf72977c0d3e85ca0b993b9336550abe84c47a9fde491a71c451d,3106c9966737d46dc208dd204b095dba13aa38ee11cff67f76a429a9dc7f7c5d,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xbb0721d299b969ed6d15ea21b7b5e85e0f26041e,0,102006319303460238827563664446951754516041393632850360444322469125777577388771,0.259849,51.9698,0,sell,0.005
65901777,70cfb3bdd48d0d2211f6570a8d70cd77a9bed5f4bd3695917b9e86941ecc44bd,904c444fe05e5a592b74d8d0bc7883536a107f9a2ee8fedc9438e32bb699e122,0x8bbae46e91c74557bb1a64e9c96279ece03d9b86,0x6d82c7535807bd513a917b604337f856f0e75609,26236892725262807235372062505277176822581817393263948638256147417812762302719,0,40.61,0.36549,0,buy,0.009
65901777,cd3a64e3d1f86410fe6ce3068982c426fbe7f567fa1c438fea51dbb83c60028b,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0xe5c641236dfe240e9e3459f0eb746bdee1748489,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,126.521739,2.909999,0,buy,0.022999992119931263
65901777,14b0a3faf34aeb1b6411d380c2ce6d20d67ca8234c19ae0154534acd04d7fc25,c412ec423ab801f74827a5ba4ed30be1dbf34041dbae4a4b6bbbf34331ac6c18,0xa58d4f278d7953cd38eeb929f7e242bfc7c0b9b8,0xac41e27f9e962ae9b34d81989b4e965b7d1ac7ad,0,89925071669482177279606210232697536873911441647188675528918187422501555348116,0.846178,52.886125,0,sell,0.016
65901777,0b537ea217ffcdcd1e4ecf60441aedad92addc49e72b886c30c3e99ce7768c36,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x385ee1e28293dfcfd254a3fc269a698c9e4ec992,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,17.02,0.39146,0,buy,0.023
65901777,f22c047b86ab2a84b4c99a25b1c832b1ddb60b4e34a0854c19b65fa933f382b1,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x50a4bf6d8404d10f80f59a365016b751591d4880,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,15.0,0.345,0,buy,0.023
65901777,5c013bf4129e4c0f5543e81015e330933ce759a1d6a27849a07a7195d46279ad,e807a338c754e1a3faad5417e2f51a6208263e42337f16d01066ed13e5a1a24c,0x2d27e4d20f3b8a2ee3bc861d9b83752f338676d8,0xe2db64a9d589cbae4a2b0dd050893797c80ecc6c,0,26236892725262807235372062505277176822581817393263948638256147417812762302719,0.105528,15.075428,0,sell,0.007000000265332433
65901777,ec063bd69a3a530b11934ef741749a670059ad0c05dcc41038b4210c798a273f,515cd5bacd2a307f076a970233b11b0e5bc59040ee2fd39cd5001b6b796658c3,0x24c8cf69a0e0a17eee21f69d29752bfa32e823e1,0xdaad8164cd81785cda3eac9254644aa15d7c112c,0,15392010570014294321481326327061868945420131405407343092798740122656658365604,0.171285,42.82125,0,sell,0.004
65901777,9c68bdbb28420b451beea3c08ce8c5fd996ad2f894a320cf69515a41f1d43f32,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x220bc26acacf8734f95489c4b5b9c44b7b5bb067,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,0.77,35.0,0,sell,0.022000000000000002
65901777,7439035d48b59a61299b35d749cbd8d8fca49ce34ee91b78e2b7c298f163f0cb,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0xdf3108e3dd53d9b128222f4ced47dca07786a989,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.732453,124.202409,0,sell,0.022000000016102746
65901777,0880f0a68f608d50c632453c595b6bc6b195ab90fb14fd2c0df63f829980fd30,d705d679c5a355198535cc1b89095842cd2203289f9882511a2aff9314a5b1b7,0x55b4af6a1cff148a307cad8ad098206a028e80ea,0xb2fcb0881318c681e1ee454e7661f4766b4545eb,0,40946145547892120835388934032378411687415301148304670567000395360529369472824,0.616097,38.506062,0,sell,0.016000000207759494
65901777,f473aaa38f975b06c813753f08860909f9a7f79d298c308924af31d4680f5c12,c01996a2115c4444eb5bf3dd9432ea5d2c8a9494f92f6bc25a03539733e60ce8,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0x71dfea213583ca5d506ac51b136268833fe72a74,107618163744247214337048907908877578009778058453499449832423049771355754531578,0,52.08,0.46872,0,buy,0.009000000000000001
65901777,6371ee06c6b936913edf0400c442b31f43113d2a798e7decd40e108dc547a3cb,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x64a7647a8043408c9e2f4f88ab13588d0ff1d75f,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,135.652172,3.119999,0,buy,0.022999992952564
65901777,64051da048d06096e64e350a271a29313452220d74165e42cb39a0a5ad4ee974,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0x80f654f503894db7932d0f4b3b5eadee4df666ea,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,2.728629,124.02859,0,sell,0.022000000161253145
65901778,c6b4a543cc9fe6f151d991069282d6cb1a30198cf805ed5803b477010bb4274d,48e68d4a6f22fbddea4cbfcb62bb1d7bcb18100792f9593f0696077f0827cc5d,0xa848c8be9dd0ab9de9abcdec703417d2a6464797,0x529cc88a2d6f37e284262dd183e0d04047a07393,0,28922374885783561237768931739912805837093939648322547833136807302127497551919,9.87,10.0,0,sell,0.9869999999999999
65901778,79649e605bd122f643213b9a1b178bc199340d5013ed597c9e72bcfdec9fc9d7,5e7f488c8e46e5d71fc0a9d83c81b9558bffbc74ad11d9d7901da680afc97f6d,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0xec091cad01966c32ccfbdf841908dbf70d983ddd,0,45714870634090908403813747458214625542376052548606303175331201110938821302832,131.257826,134.347825,0,sell,0.9770000072572815
65901778,15c0626eb30d882814ee6e2c2fbb677fcd4740f7020f0d0358aa8421a06fcd8f,ac2736794a777fa35661e6259afaab8a936b98535f091edcb453b84a66c4a6e3,0x663e21166595acf8b7c387233cc2daf6ba8161c8,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,33804873160115525908826100906752667721607660721702735308577137271003341711112,0.01,5.0,0,sell,0.002
65901778,ae3c0bb13e86cb9401c606e9b84788a4a0a0b3f639b80f284f26a2237c263d8e,6f1e993730ff48bdad73946565ec4d2ac0baf1eb6832a4ea63d252d8e6782f01,0x529cc88a2d6f37e284262dd183e0d04047a07393,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,28922374885783561237768931739912805837093939648322547833136807302127497551919,0,5.0,4.935,0,buy,0.9869999999999999
65901778,36f0337df4059088f640994cb63dfd443df1c1a69b0fd03a5fe9771cb772f966,bf997b6b71258038afd9ca84c31798711068c1006e50641b27251a1d65d17d60,0xb4f2310271b208f35b543bde10522db44cf67851,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,67197694427281536730953404312544190947283570980038981866577636073397445490045,0.01,5.0,0,sell,0.002
65901778,d0ca9b08262f9346377a1686f8fcd70830b1910814a62a0e75d1adf8a8e56a5d,e32d0308b2019a70c882bc9a8a6fb822bad99596ce1a94097e92e90101730ba9,0xb35bd7b8f71b99317cc4987d9ae34631c48cfc08,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,92059036556295430523521424727828701535875763132545118734381175741913786380387,0.01,5.0,0,sell,0.002
65901778,60f61c185cd68cdbb7dc978cb2c4f9917faa48924ed80baf138130b439221f4d,83be7a1141317fb08261b1cb3e0b06f9068aa663a3d1a6702ce2a88b0a6254b2,0xb35bd7b8f71b99317cc4987d9ae34631c48cfc08,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,113486794997911926528781511147395104521133440158066258599170072390744617927437,0.005,5.0,0,sell,0.001
65901778,d9d91e19d9cd5e7f6553a11d7f2b24a6bf0967dec10defc728b4bc6de1d8cdaa,e54f97fd87f5f63e7218df21856f34ac4167f26f6d855eaecb47066ad8f85b85,0xb35bd7b8f71b99317cc4987d9ae34631c48cfc08,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,102559578344745470081932308465107170858658464920819721077934510790157717279527,0.005,5.0,0,sell,0.001
65901778,c0cbde70e6715536a4b5ac4b301174637a8c27487154d63c9b62a60a0b74f5a7,bafa4e2b19a1844677780ca1948502714888e943ca1befad59eb0b3bc94b6b36,0x663e21166595acf8b7c387233cc2daf6ba8161c8,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,32307077133776438704906544600875268395810941922729744111786703167728505369196,0.015,5.0,0,sell,0.003
65901778,829ca005b6f7210ba7e500754f6499e8531f53aebf83e360b8000c233ed15800,30c809416ba2e2ff5334e7aa07518255d8c38f7de803bf9d73084eefbba779af,0x663e21166595acf8b7c387233cc2daf6ba8161c8,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,13366137421334016636142442820192272355471668053089102017807634167636304220839,0.01,5.0,0,sell,0.002
65901778,549bb2204b0cd0f9225dc9d7c906e32c48be47bb7b8f4da2dd894c89260318ad,4bdb611ed2d89b0be1c9b7a6b5f268c7ac8c48b2dc0640d7e0af21c09d426e39,0xb35bd7b8f71b99317cc4987d9ae34631c48cfc08,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,1026154463465158083537085449466809670312795947268423088292588483746466809821,0.005,5.0,0,sell,0.001
65901778,d24d5cf8f8d66bbf06f5378ffd543fe228f26fef23573cdba6f93e0bb6929c8d,1a6117c556c2da2c9fa32d5ce8f839c4085fc101530e0a3d6fa393f234d56715,0x18a7cd9f73c2e2f8aa069cb2486ae7c213bbd21a,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,72203291130036528991779710263332929386347461607705780942137507588813246200677,0.055,5.0,0,sell,0.011
65901778,9a0b3472391c6fe80fa99fb77f58dfc6632b2044dc7f329b20e25846c013e86b,586efb64ec07bec86dd84fd7e7f873b7c6bab3087829fc7c11fd2c021bdeb14e,0xb4f2310271b208f35b543bde10522db44cf67851,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,111215862071078520840519960397045817613583984359755302778752173533858121528950,0.01,5.0,0,sell,0.002
65901778,32fb197389866f96da8259235b1afc6131b4ba6efc8d8f8acd05861190b96541,fdb77114ef0ed3c9a457dd6004d13774fccb03a1df8792616715458832c90dd0,0xb35bd7b8f71b99317cc4987d9ae34631c48cfc08,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,27055055150173463587250310424356119062396268860603968635102630020554605695266,0.005,5.0,0,sell,0.001
65901778,ddb1071304dceb929dff2b39dc0c86a881892c142e7fd9914441d358cf219e82,4e34d44d5fcd024cd78585acaeed61da444fed38e0b128af504317bd09895a41,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,102595330197465685722153511723162760432194384768775145193771995570159944551411,4.79,5.0,0,sell,0.958
65901778,d38a591466ab892047dc7d13ba90e32dd37a386619ee03ed24eaffe7e1d99ad6,639e1199caa7e816776f76b29d0866c7da7253e67f50d6fff65299662556b776,0x87ea19da2a369b845a13906c0af5702680484992,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0,10186430541994032919518337850246457730045237657253308798239015662010821264014,0.01,5.0,0,sell,0.002
65901778,39d80cbe4561d399cc7eb4a8c492e2b7ce575dee44412419fe04f3cea35fd773,904c444fe05e5a592b74d8d0bc7883536a107f9a2ee8fedc9438e32bb699e122,0x8bbae46e91c74557bb1a64e9c96279ece03d9b86,0x6edc520332301b5a8d4be9798ea15533b837d262,26236892725262807235372062505277176822581817393263948638256147417812762302719,0,41.61,0.37449,0,buy,0.009
65901778,fd704b374c0325e6701f17ccc24116256dfb3b2e620a0c5bd3eb6fdd0d04fb61,5e7f488c8e46e5d71fc0a9d83c81b9558bffbc74ad11d9d7901da680afc97f6d,0x6c4854affed6194fa6ba532a27dd184fd40adad7,0x17daa9731b6ae8b6cda8d11218faa06949980996,0,45714870634090908403813747458214625542376052548606303175331201110938821302832,131.257826,134.347825,0,sell,0.9770000072572815
65901778,93e5ddfda796c134b3122ad1b88f2ca67fbf31524e8c090c800fee528f0e2b8d,44635d9108cd1ee2da7cae0bbe415bdb9a1c3d32db938e9b5dd7dffb130cc94c,0x30be32e46bdb31c2694b48a047091c92ca901e56,0x2e40287b7a2623fc828c90ea6cbe97f9eeb7c89d,0,39881899903855950095187972183395460164922040446051561494839991744856269622262,0.1008,0.14,0,sell,0.72
65901778,d90d12e86da77dc45005b95dbf9c6323340199d4e54b732919e5719d037789cf,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x247a66a2d3bd6a836f7a30570b9bda97b75684b4,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,126.521739,2.909999,0,buy,0.022999992119931263
65901778,2f0267891cac94ca273b38c1fdc9747f2898831368207f5b16410a43ba0994c0,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x9afffdbaa1a443ab3b40b8c3f701e6572e26a21b,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,134.347826,3.089999,0,buy,0.022999992571521032
65901778,388abe2155d9cfa280c42a1247c2fd229e416521c53b732a4a29f3c859463108,7049cdcb358eb3027d200ab055bf774d04f068679b1904f8d80d9d3ba04baaf4,0xd3c85829f42817b0a63858564ca2e0c867aa7813,0x5699b7978fd5a03d8bf79971a6bc87376538969d,35929714537523392994070794916495696429665899883492376012433175629146563110418,0,79.26,0.15852,0,buy,0.0019999999999999996
65901778,94e49e196a0b7d504caeadf7d638a904f3d8a92fd9ac88d7f73ce2688f7a1e12,a91390b74e6732400c5391bdeb5e81c449d843923709900e40654778af84d471,0xf54159ffa1b1c17117fa5c440f74671521eb74f7,0xda7e3a5da5c12094fd83daf5476828661433eccc,0,50029558763292490004907035090369845036388910577919998659622549622859634207886,0.073266,14.6532,0,sell,0.005
65901778,b9df2138fc46e694d513b59c785cadefb78eb11a95046af86ccf74a4d0603606,b3bca6951ad9280c33797807e3ee698c0f2d704cd93d68d713d6f4103d2bc5cd,0x24c8cf69a0e0a17eee21f69d29752bfa32e823e1,0x0bab4c83d334acec3ac3c139a65ce1b1d4cc86ce,0,77249408121500465543133005338729954173954846453554496082095688236951180530513,0.08186,40.93,0,sell,0.002
65901778,7d826ebf55b42c4ff6fa6f67df274c13601e7ed91727a7d4da1ce08c7841607c,ace907762a5ccd7127453d1f7a7be3edbf01e7a8697d88b6749cd1a42db0e400,0xcfdfea94b5f1393a05d3b7574e547c13f2b15ad8,0x24c5f415796969669e5d49883c2a7ccd224b99b1,90229855088111426633359279209309088992095880280749802693606069228118586957630,0,23.0,22.908,0,buy,0.9960000000000001
65901779,eb8b34c9af264bed8a0b89ff377a0164f6832db73882a6aaacddc24d045bdba5,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0xc3af406feb1b0213db7949a617bb4a48f652a5cf,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,45.0,1.035,0,buy,0.023
65901779,33d76080d8106c08e0989929a5e1d9ec6d23bff46a8f2b95f864ef4d1246e6ca,4867b935e7e11fa8fbdb267c402083f24e84874237eb6e5cea29dba7d82e32b6,0xdf3709bc0f9086221f6e44e7af3189eb22968b49,0x2bf2781499a56a6850c8bab4c211845d5d456cce,75216528141266272877585139678715901117853453556900110828373664988243195033404,0,7.13,0.09982,0,buy,0.014
65901779,ff4b762bbf1c38ce96e73cc913b08c1835a07d115611412a5188717c33867099,24f4d42397aff8b9900d32d67d18692831953c3bf63f20bd305c92d9228f978f,0x9339adc4259a9b54b2f7f4faf66a941c52b7ed6f,0xbb1591a890e2f49037713fa26d14abb57cfabfa3,0,81903344213938200361285862519406650037576398044514748634670292917494365866240,3.846625,174.84659,0,sell,0.02200000011438599
65901779,782f2f30add4d11f704e08218627a44a7f0a033b22922f1a4fe755caaf53cd57,2ac672cfb12fa6894f1279d521389a0936a7fa6dc35dde0c013e0bb0d396c706,0xb4f2f0c858566fef705edf8efc1a5e9fba307862,0x4cfa5d6a8c94d0d02cef6d0919a2f64ba3eff29a,0,55290617191055649411404812142415221008927557271399872127612021173828438418097,0.306331,61.2662,0,sell,0.005
65901779,18f6efb5828d4f47f8c2616b9e73b96a41734583ba63add9f777adc6b74d053e,710980d4ba0a8b8c18fcc4eb56de7947009f3433a36b854359d24f64ebbeada8,0x482bf5accdecfaffa67c14d4d4fbb59f428a3266,0x0011ad6ceb92e395bc9b7c5d6a41be755820fd2a,81903344213938200361285862519406650037576398044514748634670292917494365866240,0,134.347826,3.089999,0,buy,0.022999992571521032
